instrument,month,location_family,rel_path,abs_path,size_bytes,mtime_utc,sha256,md5,day_start_utc,day_end_utc,total_rows,filtered_rows,ts_min_ns,ts_max_ns,subsecond_spacing_rows,nonexact_1s_gap_rows,n_columns,generation,is_fixture_path,manifest_by_path,manifest_line,manifest_md5,manifest_status,manifest_by_md5,native_blocks,overlapping_block_pairs,max_rows_per_timestamp,duplicate_timestamps,filtered_distinct_seconds,filtered_max_rows_per_second,filtered_excess_rows
zc,2025-10,A_processed_FIXTURE_PATH,processed/zc/zc_snapshots_2025-10.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zc\zc_snapshots_2025-10.parquet,21172120,2026-04-02T21:49:19Z,1dc49265e91561099c5e4202fec70550ba8b14833e4db040aae1af15e45e1fee,ff648eaf8c5aa226d4d6c3286238b2bb,14,19,1915096,634446,1759154436591587419,1761934799428135693,424332,424493,24,v3_pre_gapfill,true,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L58->pc2_transfer/transfer/data/zc/zc_snapshots_2025-10.parquet; transfer/checksums.txt:L58->transfer/data/zc/zc_snapshots_2025-10.parquet,19,18,5,74401,369254,5,265192
zc,2025-10,G_transfer_data,transfer/data/zc/zc_snapshots_2025-10.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\transfer\data\zc\zc_snapshots_2025-10.parquet,21172120,2026-04-07T15:26:14Z,1dc49265e91561099c5e4202fec70550ba8b14833e4db040aae1af15e45e1fee,ff648eaf8c5aa226d4d6c3286238b2bb,14,19,1915096,634446,1759154436591587419,1761934799428135693,424332,424493,24,v3_pre_gapfill,false,transfer/checksums.txt,58,ff648eaf8c5aa226d4d6c3286238b2bb,MATCH,pc2_transfer/transfer/checksums.txt:L58->pc2_transfer/transfer/data/zc/zc_snapshots_2025-10.parquet; transfer/checksums.txt:L58->transfer/data/zc/zc_snapshots_2025-10.parquet,,,,,,,
zc,2025-10,D_PC2_TRANSFER_v4,PC2_TRANSFER_v4/processed/zc/v4_gapfill/zc_snapshots_2025-10.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\PC2_TRANSFER_v4\processed\zc\v4_gapfill\zc_snapshots_2025-10.parquet,22674185,2026-04-17T04:04:51Z,a78adf2a0a484c562c50efb84a70e28711f9aed8de4d081166d534303c33d5ac,97645d3bfe1e16d166584fe6e8b7ff3a,14,19,1885200,402005,1759327200000000000,1761934799428135693,5,27,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,209,97645d3bfe1e16d166584fe6e8b7ff3a,MATCH,PC2_TRANSFER_v4/manifest.csv:L209->PC2_TRANSFER_v4/processed/zc/v4_gapfill/zc_snapshots_2025-10.parquet; PC2_TRANSFER_v4/manifest.csv:L209->processed/zc/v4_gapfill/zc_snapshots_2025-10.parquet,,,,,,,
zc,2025-10,B_processed_v4_gapfill,processed/zc/v4_gapfill/zc_snapshots_2025-10.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zc\v4_gapfill\zc_snapshots_2025-10.parquet,22674185,2026-04-17T04:04:51Z,a78adf2a0a484c562c50efb84a70e28711f9aed8de4d081166d534303c33d5ac,97645d3bfe1e16d166584fe6e8b7ff3a,14,19,1885200,402005,1759327200000000000,1761934799428135693,5,27,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,209,97645d3bfe1e16d166584fe6e8b7ff3a,MATCH,PC2_TRANSFER_v4/manifest.csv:L209->PC2_TRANSFER_v4/processed/zc/v4_gapfill/zc_snapshots_2025-10.parquet; PC2_TRANSFER_v4/manifest.csv:L209->processed/zc/v4_gapfill/zc_snapshots_2025-10.parquet,1,0,1,0,402000,2,5
zc,2025-11,E_pc2_transfer_processed,pc2_transfer/processed/zc/zc_snapshots_2025-11.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\processed\zc\zc_snapshots_2025-11.parquet,13658481,2026-04-02T21:50:37Z,0e4ce42593093eeef3f74961c44bbdec144a71f81abb59d15282c250bbcebe2b,e997eb101932c1fa9cc8a24d06716261,14,19,1110050,304506,1762180200000000000,1764353100070036943,1,19,24,v3_pre_gapfill,false,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L59->pc2_transfer/transfer/data/zc/zc_snapshots_2025-11.parquet; transfer/checksums.txt:L59->transfer/data/zc/zc_snapshots_2025-11.parquet,,,,,,,
zc,2025-11,F_pc2_transfer_transfer_data,pc2_transfer/transfer/data/zc/zc_snapshots_2025-11.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\transfer\data\zc\zc_snapshots_2025-11.parquet,13658481,2026-04-07T15:26:14Z,0e4ce42593093eeef3f74961c44bbdec144a71f81abb59d15282c250bbcebe2b,e997eb101932c1fa9cc8a24d06716261,14,19,1110050,304506,1762180200000000000,1764353100070036943,1,19,24,v3_pre_gapfill,false,pc2_transfer/transfer/checksums.txt,59,e997eb101932c1fa9cc8a24d06716261,MATCH,pc2_transfer/transfer/checksums.txt:L59->pc2_transfer/transfer/data/zc/zc_snapshots_2025-11.parquet; transfer/checksums.txt:L59->transfer/data/zc/zc_snapshots_2025-11.parquet,,,,,,,
zc,2025-11,A_processed_FIXTURE_PATH,processed/zc/zc_snapshots_2025-11.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zc\zc_snapshots_2025-11.parquet,13658481,2026-04-02T21:50:37Z,0e4ce42593093eeef3f74961c44bbdec144a71f81abb59d15282c250bbcebe2b,e997eb101932c1fa9cc8a24d06716261,14,19,1110050,304506,1762180200000000000,1764353100070036943,1,19,24,v3_pre_gapfill,true,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L59->pc2_transfer/transfer/data/zc/zc_snapshots_2025-11.parquet; transfer/checksums.txt:L59->transfer/data/zc/zc_snapshots_2025-11.parquet,1,0,1,0,304506,1,0
zc,2025-11,G_transfer_data,transfer/data/zc/zc_snapshots_2025-11.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\transfer\data\zc\zc_snapshots_2025-11.parquet,13658481,2026-04-07T15:26:14Z,0e4ce42593093eeef3f74961c44bbdec144a71f81abb59d15282c250bbcebe2b,e997eb101932c1fa9cc8a24d06716261,14,19,1110050,304506,1762180200000000000,1764353100070036943,1,19,24,v3_pre_gapfill,false,transfer/checksums.txt,59,e997eb101932c1fa9cc8a24d06716261,MATCH,pc2_transfer/transfer/checksums.txt:L59->pc2_transfer/transfer/data/zc/zc_snapshots_2025-11.parquet; transfer/checksums.txt:L59->transfer/data/zc/zc_snapshots_2025-11.parquet,,,,,,,
zc,2025-11,D_PC2_TRANSFER_v4,PC2_TRANSFER_v4/processed/zc/v4_gapfill/zc_snapshots_2025-11.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\PC2_TRANSFER_v4\processed\zc\v4_gapfill\zc_snapshots_2025-11.parquet,15505705,2026-04-17T04:05:23Z,201dbb43adc70f82214370209721fb8ecc9952d1c4cb53a685b7555dea20c6ad,823bcad9d4b48b97a0a27395cf133b99,14,19,1188000,324000,1762178400000000000,1764183599000000000,0,17,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,210,823bcad9d4b48b97a0a27395cf133b99,MATCH,PC2_TRANSFER_v4/manifest.csv:L210->PC2_TRANSFER_v4/processed/zc/v4_gapfill/zc_snapshots_2025-11.parquet; PC2_TRANSFER_v4/manifest.csv:L210->processed/zc/v4_gapfill/zc_snapshots_2025-11.parquet,,,,,,,
zc,2025-11,B_processed_v4_gapfill,processed/zc/v4_gapfill/zc_snapshots_2025-11.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zc\v4_gapfill\zc_snapshots_2025-11.parquet,15505705,2026-04-17T04:05:23Z,201dbb43adc70f82214370209721fb8ecc9952d1c4cb53a685b7555dea20c6ad,823bcad9d4b48b97a0a27395cf133b99,14,19,1188000,324000,1762178400000000000,1764183599000000000,0,17,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,210,823bcad9d4b48b97a0a27395cf133b99,MATCH,PC2_TRANSFER_v4/manifest.csv:L210->PC2_TRANSFER_v4/processed/zc/v4_gapfill/zc_snapshots_2025-11.parquet; PC2_TRANSFER_v4/manifest.csv:L210->processed/zc/v4_gapfill/zc_snapshots_2025-11.parquet,1,0,1,0,324000,1,0
zc,2025-12,E_pc2_transfer_processed,pc2_transfer/processed/zc/zc_snapshots_2025-12.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\processed\zc\zc_snapshots_2025-12.parquet,14957104,2026-04-02T21:51:57Z,147e843a2f62474d3bee51dc5d5ee17f82f70e791ae04d0d449dd69533345f14,2866cba6ea1b25f03b82bf06066e3f91,14,19,1278384,353104,1764599399999704203,1767207599000000000,1,22,24,v3_pre_gapfill,false,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L60->pc2_transfer/transfer/data/zc/zc_snapshots_2025-12.parquet; transfer/checksums.txt:L60->transfer/data/zc/zc_snapshots_2025-12.parquet,,,,,,,
zc,2025-12,F_pc2_transfer_transfer_data,pc2_transfer/transfer/data/zc/zc_snapshots_2025-12.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\transfer\data\zc\zc_snapshots_2025-12.parquet,14957104,2026-04-07T15:26:14Z,147e843a2f62474d3bee51dc5d5ee17f82f70e791ae04d0d449dd69533345f14,2866cba6ea1b25f03b82bf06066e3f91,14,19,1278384,353104,1764599399999704203,1767207599000000000,1,22,24,v3_pre_gapfill,false,pc2_transfer/transfer/checksums.txt,60,2866cba6ea1b25f03b82bf06066e3f91,MATCH,pc2_transfer/transfer/checksums.txt:L60->pc2_transfer/transfer/data/zc/zc_snapshots_2025-12.parquet; transfer/checksums.txt:L60->transfer/data/zc/zc_snapshots_2025-12.parquet,,,,,,,
zc,2025-12,A_processed_FIXTURE_PATH,processed/zc/zc_snapshots_2025-12.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zc\zc_snapshots_2025-12.parquet,14957104,2026-04-02T21:51:57Z,147e843a2f62474d3bee51dc5d5ee17f82f70e791ae04d0d449dd69533345f14,2866cba6ea1b25f03b82bf06066e3f91,14,19,1278384,353104,1764599399999704203,1767207599000000000,1,22,24,v3_pre_gapfill,true,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L60->pc2_transfer/transfer/data/zc/zc_snapshots_2025-12.parquet; transfer/checksums.txt:L60->transfer/data/zc/zc_snapshots_2025-12.parquet,1,0,1,0,353103,2,1
zc,2025-12,G_transfer_data,transfer/data/zc/zc_snapshots_2025-12.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\transfer\data\zc\zc_snapshots_2025-12.parquet,14957104,2026-04-07T15:26:14Z,147e843a2f62474d3bee51dc5d5ee17f82f70e791ae04d0d449dd69533345f14,2866cba6ea1b25f03b82bf06066e3f91,14,19,1278384,353104,1764599399999704203,1767207599000000000,1,22,24,v3_pre_gapfill,false,transfer/checksums.txt,60,2866cba6ea1b25f03b82bf06066e3f91,MATCH,pc2_transfer/transfer/checksums.txt:L60->pc2_transfer/transfer/data/zc/zc_snapshots_2025-12.parquet; transfer/checksums.txt:L60->transfer/data/zc/zc_snapshots_2025-12.parquet,,,,,,,
zc,2025-12,D_PC2_TRANSFER_v4,PC2_TRANSFER_v4/processed/zc/v4_gapfill/zc_snapshots_2025-12.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\PC2_TRANSFER_v4\processed\zc\v4_gapfill\zc_snapshots_2025-12.parquet,17539440,2026-04-17T04:05:58Z,338cfc29efb83fcd25b1d463fe8d606cdbc237eca82f65019108e55867e0d594,96fee6f0c5a52b74b3de22f16e23781d,14,19,1407899,392702,1764597600000000000,1767207599000000000,1,22,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,211,96fee6f0c5a52b74b3de22f16e23781d,MATCH,PC2_TRANSFER_v4/manifest.csv:L211->PC2_TRANSFER_v4/processed/zc/v4_gapfill/zc_snapshots_2025-12.parquet; PC2_TRANSFER_v4/manifest.csv:L211->processed/zc/v4_gapfill/zc_snapshots_2025-12.parquet,,,,,,,
zc,2025-12,B_processed_v4_gapfill,processed/zc/v4_gapfill/zc_snapshots_2025-12.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zc\v4_gapfill\zc_snapshots_2025-12.parquet,17539440,2026-04-17T04:05:58Z,338cfc29efb83fcd25b1d463fe8d606cdbc237eca82f65019108e55867e0d594,96fee6f0c5a52b74b3de22f16e23781d,14,19,1407899,392702,1764597600000000000,1767207599000000000,1,22,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,211,96fee6f0c5a52b74b3de22f16e23781d,MATCH,PC2_TRANSFER_v4/manifest.csv:L211->PC2_TRANSFER_v4/processed/zc/v4_gapfill/zc_snapshots_2025-12.parquet; PC2_TRANSFER_v4/manifest.csv:L211->processed/zc/v4_gapfill/zc_snapshots_2025-12.parquet,1,0,1,0,392701,2,1
zs,2025-01,E_pc2_transfer_processed,pc2_transfer/processed/zs/zs_snapshots_2025-01.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\processed\zs\zs_snapshots_2025-01.parquet,16864637,2026-04-02T22:41:23Z,c753dd5776ac31d6cc60d6e04a9c170dbc17490d9775c3b1614927af198918cd,380e56acd99bc5a9bcdd69463dd7c6e1,14,19,1275375,337845,1735828199999701677,1738349999999364545,0,28,24,v3_pre_gapfill,false,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L73->pc2_transfer/transfer/data/zs/zs_snapshots_2025-01.parquet; transfer/checksums.txt:L73->transfer/data/zs/zs_snapshots_2025-01.parquet,,,,,,,
zs,2025-01,F_pc2_transfer_transfer_data,pc2_transfer/transfer/data/zs/zs_snapshots_2025-01.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\transfer\data\zs\zs_snapshots_2025-01.parquet,16864637,2026-04-07T15:26:12Z,c753dd5776ac31d6cc60d6e04a9c170dbc17490d9775c3b1614927af198918cd,380e56acd99bc5a9bcdd69463dd7c6e1,14,19,1275375,337845,1735828199999701677,1738349999999364545,0,28,24,v3_pre_gapfill,false,pc2_transfer/transfer/checksums.txt,73,380e56acd99bc5a9bcdd69463dd7c6e1,MATCH,pc2_transfer/transfer/checksums.txt:L73->pc2_transfer/transfer/data/zs/zs_snapshots_2025-01.parquet; transfer/checksums.txt:L73->transfer/data/zs/zs_snapshots_2025-01.parquet,,,,,,,
zs,2025-01,A_processed_FIXTURE_PATH,processed/zs/zs_snapshots_2025-01.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zs\zs_snapshots_2025-01.parquet,16864637,2026-04-02T22:41:23Z,c753dd5776ac31d6cc60d6e04a9c170dbc17490d9775c3b1614927af198918cd,380e56acd99bc5a9bcdd69463dd7c6e1,14,19,1275375,337845,1735828199999701677,1738349999999364545,0,28,24,v3_pre_gapfill,true,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L73->pc2_transfer/transfer/data/zs/zs_snapshots_2025-01.parquet; transfer/checksums.txt:L73->transfer/data/zs/zs_snapshots_2025-01.parquet,1,0,2,1,337845,1,0
zs,2025-01,G_transfer_data,transfer/data/zs/zs_snapshots_2025-01.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\transfer\data\zs\zs_snapshots_2025-01.parquet,16864637,2026-04-07T15:26:12Z,c753dd5776ac31d6cc60d6e04a9c170dbc17490d9775c3b1614927af198918cd,380e56acd99bc5a9bcdd69463dd7c6e1,14,19,1275375,337845,1735828199999701677,1738349999999364545,0,28,24,v3_pre_gapfill,false,transfer/checksums.txt,73,380e56acd99bc5a9bcdd69463dd7c6e1,MATCH,pc2_transfer/transfer/checksums.txt:L73->pc2_transfer/transfer/data/zs/zs_snapshots_2025-01.parquet; transfer/checksums.txt:L73->transfer/data/zs/zs_snapshots_2025-01.parquet,,,,,,,
zs,2025-01,D_PC2_TRANSFER_v4,PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-01.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\PC2_TRANSFER_v4\processed\zs\v4_gapfill\zs_snapshots_2025-01.parquet,19712085,2026-04-17T03:48:15Z,2022c1a66f9efbd96eb37a1f4fef73445eec798172ca2bfac7f28fee4f1390eb,d3fdcca2e87f7a1761310ff1a857bf94,14,19,1346211,378000,1735826400000000000,1738349999000000000,0,20,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,224,d3fdcca2e87f7a1761310ff1a857bf94,MATCH,PC2_TRANSFER_v4/manifest.csv:L224->PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-01.parquet; PC2_TRANSFER_v4/manifest.csv:L224->processed/zs/v4_gapfill/zs_snapshots_2025-01.parquet,,,,,,,
zs,2025-01,B_processed_v4_gapfill,processed/zs/v4_gapfill/zs_snapshots_2025-01.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zs\v4_gapfill\zs_snapshots_2025-01.parquet,19712085,2026-04-17T03:48:15Z,2022c1a66f9efbd96eb37a1f4fef73445eec798172ca2bfac7f28fee4f1390eb,d3fdcca2e87f7a1761310ff1a857bf94,14,19,1346211,378000,1735826400000000000,1738349999000000000,0,20,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,224,d3fdcca2e87f7a1761310ff1a857bf94,MATCH,PC2_TRANSFER_v4/manifest.csv:L224->PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-01.parquet; PC2_TRANSFER_v4/manifest.csv:L224->processed/zs/v4_gapfill/zs_snapshots_2025-01.parquet,1,0,1,0,378000,1,0
zs,2025-08,E_pc2_transfer_processed,pc2_transfer/processed/zs/zs_snapshots_2025-08.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\processed\zs\zs_snapshots_2025-08.parquet,18549845,2026-04-02T22:55:32Z,24f18811208d0c2383b68cdbbb954a8c59c8d1fba977017b018c4ed8588bd0d5,98e46f7f02bf6aa0c72e54f74b2b12f3,14,19,1597846,465382,1753712117996723553,1756491599828965401,223309,223544,24,v3_pre_gapfill,false,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L80->pc2_transfer/transfer/data/zs/zs_snapshots_2025-08.parquet; transfer/checksums.txt:L80->transfer/data/zs/zs_snapshots_2025-08.parquet,,,,,,,
zs,2025-08,F_pc2_transfer_transfer_data,pc2_transfer/transfer/data/zs/zs_snapshots_2025-08.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\transfer\data\zs\zs_snapshots_2025-08.parquet,18549845,2026-04-07T15:26:13Z,24f18811208d0c2383b68cdbbb954a8c59c8d1fba977017b018c4ed8588bd0d5,98e46f7f02bf6aa0c72e54f74b2b12f3,14,19,1597846,465382,1753712117996723553,1756491599828965401,223309,223544,24,v3_pre_gapfill,false,pc2_transfer/transfer/checksums.txt,80,98e46f7f02bf6aa0c72e54f74b2b12f3,MATCH,pc2_transfer/transfer/checksums.txt:L80->pc2_transfer/transfer/data/zs/zs_snapshots_2025-08.parquet; transfer/checksums.txt:L80->transfer/data/zs/zs_snapshots_2025-08.parquet,,,,,,,
zs,2025-08,A_processed_FIXTURE_PATH,processed/zs/zs_snapshots_2025-08.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zs\zs_snapshots_2025-08.parquet,18549845,2026-04-02T22:55:32Z,24f18811208d0c2383b68cdbbb954a8c59c8d1fba977017b018c4ed8588bd0d5,98e46f7f02bf6aa0c72e54f74b2b12f3,14,19,1597846,465382,1753712117996723553,1756491599828965401,223309,223544,24,v3_pre_gapfill,true,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L80->pc2_transfer/transfer/data/zs/zs_snapshots_2025-08.parquet; transfer/checksums.txt:L80->transfer/data/zs/zs_snapshots_2025-08.parquet,17,16,5,38055,333170,5,132212
zs,2025-08,G_transfer_data,transfer/data/zs/zs_snapshots_2025-08.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\transfer\data\zs\zs_snapshots_2025-08.parquet,18549845,2026-04-07T15:26:13Z,24f18811208d0c2383b68cdbbb954a8c59c8d1fba977017b018c4ed8588bd0d5,98e46f7f02bf6aa0c72e54f74b2b12f3,14,19,1597846,465382,1753712117996723553,1756491599828965401,223309,223544,24,v3_pre_gapfill,false,transfer/checksums.txt,80,98e46f7f02bf6aa0c72e54f74b2b12f3,MATCH,pc2_transfer/transfer/checksums.txt:L80->pc2_transfer/transfer/data/zs/zs_snapshots_2025-08.parquet; transfer/checksums.txt:L80->transfer/data/zs/zs_snapshots_2025-08.parquet,,,,,,,
zs,2025-08,D_PC2_TRANSFER_v4,PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-08.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\PC2_TRANSFER_v4\processed\zs\v4_gapfill\zs_snapshots_2025-08.parquet,21279719,2026-04-17T03:54:27Z,dea1f046afcee03161c3fad65eb62c194161483001d7aedc035e2a13c0fa1ed0,dbfa00384587ccc8879e9b055d48fdbc,14,19,1712400,366005,1754056800000000000,1756491599828965401,5,25,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,231,dbfa00384587ccc8879e9b055d48fdbc,MATCH,PC2_TRANSFER_v4/manifest.csv:L231->PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-08.parquet; PC2_TRANSFER_v4/manifest.csv:L231->processed/zs/v4_gapfill/zs_snapshots_2025-08.parquet,,,,,,,
zs,2025-08,B_processed_v4_gapfill,processed/zs/v4_gapfill/zs_snapshots_2025-08.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zs\v4_gapfill\zs_snapshots_2025-08.parquet,21279719,2026-04-17T03:54:27Z,dea1f046afcee03161c3fad65eb62c194161483001d7aedc035e2a13c0fa1ed0,dbfa00384587ccc8879e9b055d48fdbc,14,19,1712400,366005,1754056800000000000,1756491599828965401,5,25,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,231,dbfa00384587ccc8879e9b055d48fdbc,MATCH,PC2_TRANSFER_v4/manifest.csv:L231->PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-08.parquet; PC2_TRANSFER_v4/manifest.csv:L231->processed/zs/v4_gapfill/zs_snapshots_2025-08.parquet,1,0,1,0,366000,2,5
zs,2025-09,E_pc2_transfer_processed,pc2_transfer/processed/zs/zs_snapshots_2025-09.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\processed\zs\zs_snapshots_2025-09.parquet,17723228,2026-04-02T22:55:11Z,9403b667b57a74cb8f718ff2cb4fd3fa551ff52b592f902a02adb13a4a2d9b8e,f06faf7feb52a77b7ba0abebc79205e0,14,19,1529902,429466,1756738433137377027,1759256399853492819,179182,179210,24,v3_pre_gapfill,false,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L81->pc2_transfer/transfer/data/zs/zs_snapshots_2025-09.parquet; transfer/checksums.txt:L81->transfer/data/zs/zs_snapshots_2025-09.parquet,,,,,,,
zs,2025-09,F_pc2_transfer_transfer_data,pc2_transfer/transfer/data/zs/zs_snapshots_2025-09.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\transfer\data\zs\zs_snapshots_2025-09.parquet,17723228,2026-04-07T15:26:13Z,9403b667b57a74cb8f718ff2cb4fd3fa551ff52b592f902a02adb13a4a2d9b8e,f06faf7feb52a77b7ba0abebc79205e0,14,19,1529902,429466,1756738433137377027,1759256399853492819,179182,179210,24,v3_pre_gapfill,false,pc2_transfer/transfer/checksums.txt,81,f06faf7feb52a77b7ba0abebc79205e0,MATCH,pc2_transfer/transfer/checksums.txt:L81->pc2_transfer/transfer/data/zs/zs_snapshots_2025-09.parquet; transfer/checksums.txt:L81->transfer/data/zs/zs_snapshots_2025-09.parquet,,,,,,,
zs,2025-09,A_processed_FIXTURE_PATH,processed/zs/zs_snapshots_2025-09.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zs\zs_snapshots_2025-09.parquet,17723228,2026-04-02T22:55:11Z,9403b667b57a74cb8f718ff2cb4fd3fa551ff52b592f902a02adb13a4a2d9b8e,f06faf7feb52a77b7ba0abebc79205e0,14,19,1529902,429466,1756738433137377027,1759256399853492819,179182,179210,24,v3_pre_gapfill,true,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L81->pc2_transfer/transfer/data/zs/zs_snapshots_2025-09.parquet; transfer/checksums.txt:L81->transfer/data/zs/zs_snapshots_2025-09.parquet,18,17,5,28041,327670,5,101796
zs,2025-09,G_transfer_data,transfer/data/zs/zs_snapshots_2025-09.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\transfer\data\zs\zs_snapshots_2025-09.parquet,17723228,2026-04-07T15:26:13Z,9403b667b57a74cb8f718ff2cb4fd3fa551ff52b592f902a02adb13a4a2d9b8e,f06faf7feb52a77b7ba0abebc79205e0,14,19,1529902,429466,1756738433137377027,1759256399853492819,179182,179210,24,v3_pre_gapfill,false,transfer/checksums.txt,81,f06faf7feb52a77b7ba0abebc79205e0,MATCH,pc2_transfer/transfer/checksums.txt:L81->pc2_transfer/transfer/data/zs/zs_snapshots_2025-09.parquet; transfer/checksums.txt:L81->transfer/data/zs/zs_snapshots_2025-09.parquet,,,,,,,
zs,2025-09,D_PC2_TRANSFER_v4,PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-09.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\PC2_TRANSFER_v4\processed\zs\v4_gapfill\zs_snapshots_2025-09.parquet,21030080,2026-04-17T03:55:16Z,342db9bc0eb5624fb08bff6de1baf5d0ce4b43641c94e0d25e7f51f2153e523c,c03be206f45e8f40e4e6e7e34c155a6d,14,19,1732800,368404,1756821600000000000,1759258799000000000,4,24,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,232,c03be206f45e8f40e4e6e7e34c155a6d,MATCH,PC2_TRANSFER_v4/manifest.csv:L232->PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-09.parquet; PC2_TRANSFER_v4/manifest.csv:L232->processed/zs/v4_gapfill/zs_snapshots_2025-09.parquet,,,,,,,
zs,2025-09,B_processed_v4_gapfill,processed/zs/v4_gapfill/zs_snapshots_2025-09.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zs\v4_gapfill\zs_snapshots_2025-09.parquet,21030080,2026-04-17T03:55:16Z,342db9bc0eb5624fb08bff6de1baf5d0ce4b43641c94e0d25e7f51f2153e523c,c03be206f45e8f40e4e6e7e34c155a6d,14,19,1732800,368404,1756821600000000000,1759258799000000000,4,24,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,232,c03be206f45e8f40e4e6e7e34c155a6d,MATCH,PC2_TRANSFER_v4/manifest.csv:L232->PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-09.parquet; PC2_TRANSFER_v4/manifest.csv:L232->processed/zs/v4_gapfill/zs_snapshots_2025-09.parquet,1,0,1,0,368400,2,4
